blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
1136.7,418.4,136.6,4488,3.49,18,63.6,0.94,7347,651,50.8
1005.3,486.6,148.6,3645,3.06,17.3,59.7,0.842,6663,750,35.4
964.4,501.2,129.7,3028,1.79,5.1,64.6,0.933,6532,668.1,36.3
1164.8,484.1,119.1,3888,2.15,13.1,58.3,0.885,6480,750,33.6
1066,531.3,174.5,4432,2.4,20,66.4,0.643,6234,750,28.7
979,411.7,189,4183,1.75,27.8,67.2,0.636,6874,750,24.3
1115.8,343.3,202.4,3406,3.08,22.1,64,0.9,7284,726.6,44
914.1,312,101.7,4739,2.55,16.5,66.8,0.592,7498,605.6,47.9
1014.2,361.6,195.2,,3.39,25,58.8,0.555,6198,750,30.6
1064,335.8,115.7,5027,2.68,25,60.3,0.508,6264,750,30
951.8,439.5,139.8,4181,2.55,12.4,61.2,0.649,6601,730.7,29.9
1244.6,346.2,206.2,3413,1.64,8.1,65.7,0.55,6768,612.3,44.4
973.2,309.7,143.6,4498,1.8,29.1,62.8,0.901,7339,750,24.2
945.6,309,107.6,5671,3.2,20.9,61.5,0.742,7069,668.1,39.8
971.2,507.9,102.4,4406,3.48,10.3,59.6,0.626,6218,750,31.1
1169.2,447.9,146.2,3587,2.33,12.9,66.1,0.801,7195,674.2,42.6
1048.9,389.5,186.8,3279,3.12,28,58.2,0.535,5720,750,25.8
1097.9,523.6,219.6,5832,2.76,24.6,61.4,0.863,6471,750,33.6
907.4,317.5,190.2,5229,3.42,33.4,60.4,0.751,6710,750,32.3
912.1,545.1,202.8,3939,1.98,18.9,59.3,0.503,4771,750,16.9
1056,454.1,184.7,3886,2.59,6.6,59.7,0.66,6106,709.1,30
1185.8,345.9,205.4,5686,2.32,26,62.9,0.875,7344,750,37.6
1209.8,469.8,90.7,3533,2.58,12.6,62.3,0.594,6650,671.3,45.6
930.3,490.8,210.2,4605,2.04,14.7,63.2,0.981,7349,750,28.6
1088.4,407.3,135.5,5141,2.5,10.9,65.3,0.948,7899,629.7,49.9
1219.6,515.4,209,4189,2.75,14.3,66.9,0.889,6915,750,37.8
1035.8,337.7,90.6,3120,1.66,29.9,59.2,0.539,5666,750,20.9
1190.3,369.7,180.1,3683,2.99,22.3,58.8,0.677,6222,750,34.7
946.8,323.4,183,5705,2.91,8.3,61.2,0.649,7156,627.1,48.4
1227.4,352.7,219.6,4569,3.26,22.6,63.5,0.569,7135,750,42.5
1163,359.7,187.6,5446,2.35,24,59,1,7408,750,38.5
1229.5,529.4,133.6,4667,1.62,31.5,65.2,0.574,6188,750,27.8
1136.8,319.5,158,5831,2.42,30.8,63.6,0.658,6554,750,27.6
1027.2,406.9,131.3,5727,1.78,6.9,65.5,0.94,7423,594,44.2
1228.4,433.1,107.4,4449,2.79,31,61.6,0.572,6416,750,34.9
996.4,524.7,114.8,3955,1.59,6.5,62,0.735,6628,746.7,27.6
1016.3,549.4,111.1,4805,2.25,9.6,66.1,0.988,7149,690.9,36.7
1145.3,488.3,156.8,5025,1.67,8.3,60.7,0.624,6342,750,29.5
1167.9,542.7,206.9,4495,1.51,10.5,61.8,0.852,6922,750,30.5
1225.3,496.8,207.8,5467,3.42,29.1,58.1,0.54,6022,750,34
971.7,540.8,87.7,3550,3.49,25.6,63.6,0.8,6292,750,27.2
1179.3,476.8,91.2,4003,2.61,25.6,66.5,0.67,6224,750,31.3
1158.5,319.9,114.3,5059,1.98,32.7,58.3,0.85,6890,750,28.6
922.3,400.5,115.7,3740,3.32,16.8,64.1,0.716,6676,691.5,37.8
1035.5,461.6,93.3,4320,3.35,5.1,66.5,0.649,6666,554.8,52.4
999,387.7,134.4,5891,3.21,24.2,62.9,0.773,6800,750,33.4
1006.6,368.3,162.3,4878,2.59,31,61.1,0.57,5986,750,23
1244,444.3,160.9,5847,1.65,34.3,68,0.907,7584,750,31.5
1125,533.4,156.1,5167,1.68,15.9,58.6,0.875,6174,750,25.5
1151.2,308.7,127.4,5174,3.29,29.7,60.1,0.772,7029,745.8,34.4
1241.8,492.3,178.9,4776,3.25,30.5,66.9,0.684,6177,750,34.6
1032,480.7,195.7,3427,2.37,9.3,61,0.958,7093,750,33.1
1180.6,541,128.5,4559,2.16,23.9,66.2,0.817,6405,750,30.3
1052.1,532.7,92,3758,2.79,10.2,61.3,0.642,6156,750,31.6
1204.3,490.6,121.5,5996,3.11,18.4,66.1,0.903,7553,706,45.6
963.2,430.1,99.2,3801,2.96,31.4,64.9,0.818,6645,750,29.5
1231.7,351.1,145.4,3692,2.73,28.7,62.7,0.564,6464,750,34.5
976.6,436.3,101.8,4872,1.96,22.1,63.2,0.557,6549,750,26
1014.2,491.3,144.8,4533,2.03,29.3,59.8,0.969,6341,750,26.9
1164.7,523.9,110.9,3064,2.95,9.6,59.2,0.644,6534,734.6,35.1
1037.8,497.4,183.4,3389,3.11,10.8,65.2,0.832,7101,740.2,36.7
1112.9,348.8,83.9,5433,1.73,11.3,66.5,0.518,7043,582.7,46.6
1055.6,449.9,157.7,4451,1.87,28.3,65.2,0.778,6751,750,30.5
1159.8,383,103.7,3438,2.86,31.7,67.1,0.616,6572,750,33.8
979.9,302.3,80.1,4396,2.28,21.9,66.9,0.57,6929,647.3,38.9
920.5,350.1,201.7,3759,2.63,33.7,65.8,0.887,7037,750,29
1005,328.3,174,3671,2.73,26.8,67,0.905,7433,729.5,34.7
1066,510.7,93.9,5873,3.05,21.9,59.7,0.858,7041,750,35.8
958.8,364.6,173,4086,3.11,23.3,65.3,0.506,7047,750,31
1024.2,371.2,165.6,3139,2.06,30.5,65.5,0.642,6398,750,21.4
1040,540,146.3,5911,2.58,7.7,59.5,0.68,6690,750,34.2
920.1,394.8,138.7,5385,1.75,10,67.1,0.845,7744,633,39.5
1104.2,302.4,204.2,3763,3.18,13,58.1,0.878,7518,639.9,53
1209.5,371,114.3,4227,3.19,31.8,62.3,0.814,6935,750,39.7
953.1,329.8,135.8,5587,2.1,33.3,58.2,0.895,6750,750,19
1109.2,325.7,126.1,4072,1.82,15.7,63.2,0.714,7075,621.3,46.1
1132.7,319.4,188,4702,1.64,32.7,62.1,0.771,6536,750,25.9
1046.8,448.3,208.3,4605,2.65,21.4,64.2,0.532,6310,750,26.8
1145.4,347.3,199,4204,1.68,19.2,65.7,0.714,6781,750,26
1043.8,390.3,191.7,4919,2.86,30,65.7,0.716,7000,750,31.6
1076.6,515.5,218.2,4420,2.86,21.4,65.2,0.806,6867,750,33.1
902.6,406.1,177.6,3064,2.73,18.6,59,0.689,6236,750,27.3
1142.1,528.9,185.1,5443,3.25,5.5,62.2,0.619,6528,733.5,40
1131.5,424.5,217.6,3339,2.26,5.4,66.2,0.619,7213,662.3,43
913.4,399.7,81,4392,3.3,23.8,64.5,0.567,6449,750,25.4
1028.9,487.6,168.8,4740,1.57,7.2,64.8,0.851,7582,733.5,33.5
1242.7,318.3,183.5,5117,1.73,27.1,60.3,0.811,7157,750,33
1047.3,322.4,208.5,4232,2.32,23.7,61.3,0.79,6734,750,31.5
1075.7,463,203.7,5207,2.69,18.7,67.6,0.766,6852,750,31.9
1218.5,421.7,197.9,3394,1.56,26.3,66.5,0.684,6623,750,29.8
1151,497.6,212.4,4960,2.63,34.8,59.6,0.884,6044,750,27.8
1103.7,529.1,155.2,5479,2.11,12.4,63.4,0.961,6916,750,26.8
1179.2,397.1,81,5668,3.27,21.7,62.9,0.72,6739,715.5,42.6
1202.5,449.1,81.5,4739,2.57,30.3,62.4,0.705,6146,750,29.6
1059.9,425.2,156.2,3939,2.68,5.5,62.7,0.581,6998,658.5,45.8
1066.3,545.4,140.9,3490,3.39,11.1,64.4,0.835,6504,750,36
1035.1,507.8,143.2,4037,3.03,20.6,67.7,0.779,6684,750,30.3
1238.3,527.9,136.1,4620,2.38,21.6,66.8,0.994,6849,750,35.2
1144,363.6,208.5,3589,2.45,7.6,66.8,0.792,7165,586.2,53.4
929.1,493.1,130.3,5858,2.8,17.2,65,0.644,6509,750,28.2
1202,366.4,199.9,5691,1.9,20.6,58.2,0.781,6872,750,33.4
1068.2,352.2,206.4,3099,1.68,17.7,62.4,0.992,6887,750,28.1
924.1,536.1,149.9,4686,2.12,26,63.1,0.862,5852,750,23.1
1092.4,304.8,142.6,5368,3.06,28.1,66.4,0.564,6568,720.4,36.9
1046,541.3,186.5,3736,2.01,18.8,67.2,0.672,6368,750,28.3
1207.2,337.3,179.1,4572,1.76,17.8,62.5,0.649,7100,728.7,37.2
971.4,504.9,126,4218,1.94,26.2,61,0.928,5859,750,20.2
1189.3,369,94.4,3590,2.86,21.7,61.4,0.806,6617,694.5,42.4
1095.2,387.7,117.1,4844,2.73,31.1,63.8,0.905,7256,750,36.1
919.1,354.2,98.3,5981,2.88,19.4,60.7,0.588,6485,740.3,28.7
1240.1,446.4,121.3,4096,2.14,22.2,67.1,0.954,7269,746.7,38.8
1079.4,387,116.7,4657,3.3,8.9,62.2,0.529,6803,614.7,48.4
1001.8,464.3,169.3,3984,2.4,30.1,67.9,0.687,6332,750,27.1
1064.3,303.9,213.6,5631,2.53,17.7,59.1,0.507,6427,750,28.3
1200.3,316.1,176,5594,3.4,26.6,59.9,0.592,6861,750,36.2
1006.7,324.9,209.7,3536,3.46,17.9,63.1,0.981,7238,690.3,42.3
967.4,404.7,189.8,5700,2.82,5,66.7,0.539,6796,624.5,45.5
945.2,503.7,181.9,3455,3.39,17,61.5,0.573,5756,750,28.2
1004.3,522,138,3286,2.58,9.4,66.4,0.962,7250,678.4,43.6
1173,361.2,125.5,4959,2.11,17,62.3,0.855,7502,645.2,45.8
1065.1,443.6,198.5,4158,2.13,14.6,66.5,0.703,6779,750,33.4
979.6,492.1,206.8,4592,2.62,11.1,60.8,0.534,6301,750,31.7
958.2,372.2,143.3,4958,2.71,8.7,62.7,0.893,7764,593.3,52
1016.5,402.3,81.3,3159,2.38,26.9,60.8,0.746,6078,750,22.8
1229,431,191,3879,3.27,27.6,60.2,0.662,6440,750,41.6
1020.1,333.7,119.9,4383,2.35,12.9,62.2,0.68,7334,619.9,49.5
1245.8,306.5,81.4,3800,2.05,19.9,61.3,0.753,6701,607.3,48.3
1069.8,338.2,192.7,3147,1.52,18.9,65.9,0.776,6944,750,24.6
962.7,456.7,152.4,3260,3.44,15.7,65.5,0.909,7473,729,40.4
1211.9,318.4,175.9,5405,3.15,13.3,61.6,0.886,7540,593.4,57.9
1061.1,347.4,208.1,5734,2.73,10.6,67.9,0.884,8181,615.6,55.9
1148.4,384.5,155.8,3457,3.16,31.2,67.7,0.865,7022,750,36.6
1244.3,319.5,150.4,3748,3.12,30,67.2,0.879,7873,699.6,45
917.6,347.9,120.7,4957,3.36,17.5,63.9,0.839,7008,648.1,40.6
933.8,527.8,122.7,5863,2.27,26.6,62.1,0.934,6469,750,22
1152.2,304.8,191.5,3899,2.61,19.9,61.1,0.779,6806,732,39.4
998.6,463.4,142.9,5566,1.7,7.6,58.2,0.76,6105,731.2,24.5
964.5,396.1,102.9,4518,3.43,29.7,64.3,0.851,6380,750,24.7
913.8,468.2,93.2,5870,3.47,11.6,63.5,0.583,6569,694,37.2
907.6,447.2,146.2,3409,3.08,26.2,64.3,0.888,6742,750,27.8
1171.1,355.9,145.1,5921,2.41,20.8,63.8,0.968,7694,676.8,48.6
947.1,511.8,171.5,4323,2.49,25.7,59.4,0.648,5704,750,24.4
1063.7,423,145.9,5859,2.37,19.1,65,0.806,7054,750,29.3
1112.1,505.6,100.1,4376,2.09,26.1,61.6,0.516,5820,750,25.4
1049.9,401.5,151.1,4590,2.56,6,63.2,0.883,7592,596.2,54.3
909.5,546.2,207,5414,1.61,6.2,61.7,0.78,6531,750,23
1174.2,492.6,102.3,5168,3.48,31.9,58.2,0.837,6280,750,35
903.7,541.5,176.6,4859,2.35,27.5,66.8,0.571,5846,750,22
1166.7,428.6,163.1,4251,3.35,29.9,59.5,0.905,7137,750,39
1212.7,418.4,184.8,5377,2.95,18.7,63.8,0.628,7133,750,40.9
,488.9,101.1,5845,2.08,18.8,66.8,0.842,7029,750,32.9
1087.4,520.1,211.8,3029,1.94,21,60.2,0.797,5946,750,23.7
1066.9,541,166.9,4764,3.49,12.3,62.1,0.827,6670,750,38.5
1036.2,381.1,198.6,5598,3.04,27,61.8,0.525,6324,750,28.7
1210.6,499.7,114.5,4959,2,29.9,58.9,0.871,6229,750,30.5
1212.9,352.7,183.5,5402,1.63,32.2,62.2,0.898,6614,750,26.9
1017.5,436.4,189.3,5685,2.89,20.5,62.8,0.737,6775,750,32.5
1115.3,345,135.6,5253,2.11,17.4,58.3,0.704,6609,713.4,33.4
1224.4,386.8,133.8,5151,1.94,29.9,62.9,0.671,6534,750,31.2
1236.7,532.8,172.1,5894,2.97,27.6,58.9,0.964,6720,750,35.1
1078.1,336.5,93.1,5591,2.86,31,66.9,0.878,7459,690.4,40.2
1058.5,458.1,183,5446,2.46,24.7,64.5,0.849,7046,750,31.2
997.5,448.2,86,3259,3.39,31.5,58.6,0.963,6168,750,26.5
1235.6,330.2,106.7,3717,2.86,7.7,66.3,0.674,7715,463.7,71.9
950,381.5,173,4670,3.29,25.4,61.6,0.815,6963,750,28.5
1102.9,440.7,93.8,5129,1.88,7.7,60.3,0.843,7435,647.6,45.4
998.9,346.8,216.1,3910,2.09,27.5,60.5,0.998,7123,750,29.3
997.7,500.2,201.6,3280,1.71,23.9,64,0.714,5850,750,17.2
1041.7,543,167.7,3933,2.11,5.5,58.8,0.7,6022,750,24.8
1249.6,353.7,194.7,5313,3.44,23,58.6,0.542,6442,750,37
919.2,346.7,204.3,5632,3.43,9.4,64.3,0.549,7179,669.8,40.8
1102.5,413.7,116.3,5739,3.02,9.3,67.8,0.756,7923,539.6,64.1
928.9,486.9,198.9,4137,2.54,9.5,62.8,0.586,6205,750,24.9
954.1,370.4,107.3,4118,3.06,19.5,62.1,0.536,6134,748.4,28.3
1053.8,305,137.9,4220,2.61,8.5,67.5,0.982,8298,469.3,67.4
1078.7,435.3,158.2,4127,1.51,8.8,60.4,0.976,6789,681.4,34.6
990.6,539.2,179.9,4999,2.5,12.7,60.4,0.663,5918,750,28
1010.8,397.8,84.2,4075,2.7,5,67.1,0.895,7708,473,63.1
930.4,405,120.7,3061,2.03,13.3,64.5,0.936,6532,691.8,29.5
1006.1,542.2,165.2,4317,1.91,23.6,58.5,0.732,5527,750,20.4
1238.3,473.7,130,3672,2.05,23,64.7,0.612,6449,750,31
1230.6,479.8,188.5,3086,2.75,34.1,66.2,0.565,5583,750,29.1
1017.2,440.7,171.2,4413,1.79,8.6,60.7,0.57,5803,750,23.2
1099.8,543.7,112.8,3618,2.94,31,61.8,0.898,5762,750,24.4
1218.4,472.2,100.4,4358,2.35,16.7,60,0.692,5590,750,32.1
902.2,523.8,168.1,3833,2.21,16.6,64.3,0.847,6940,750,26.2
1183.7,474.8,143.1,4811,3.11,15.5,64.6,0.769,7058,738.8,44
1231.9,483.8,103.7,5973,2.51,,58.7,0.697,6454,711,40.8
932,372.6,125.7,4642,2.26,19.4,64.8,0.562,6173,749.2,25.9
956.5,375.9,122.4,4941,3.26,28.6,64.6,0.667,7209,750,34.5
1236.3,495.7,95.1,5758,2.24,31.3,58.4,0.92,6519,750,34
1088.1,374.2,156.6,4122,3.22,33.9,63.6,0.906,6921,750,33.3
905,440.7,186.9,3500,2.51,28.6,64.1,0.514,6103,750,25.3
990.2,362.3,160.6,3848,1.92,23.7,62.3,0.57,6260,750,21.9
1057.5,504.2,195.7,4208,2.73,19.9,67,0.878,6902,750,33.4
1142.5,327.6,97.9,4935,2.07,31.2,61.3,0.668,6298,750,28.6
1156.6,507.4,141,3014,1.79,27.2,58.7,0.822,5608,750,29.5
1248.4,450.7,165.3,5560,1.67,9.8,64.7,0.781,7007,675.8,44.7
1000.6,346.7,174.6,3228,1.98,25.5,64.1,0.826,7046,750,26.1
1088.4,435.5,177.4,5702,2.97,17.9,67.9,0.527,6822,750,35.2
1086.7,370.6,182.1,5848,3.18,22.9,60.3,0.966,7721,750,36.6
1042,380.9,171.2,5970,3.22,32,62,0.51,6109,750,31.7
959.2,387.9,93.2,5429,2.04,24.6,62.6,0.504,5943,750,14.6
1242.1,315.8,177.3,3426,2.82,33.2,66.6,0.613,6714,750,34.9
1198.7,546.5,181.5,5119,1.96,31,62.1,0.997,6351,750,32.7
1074.4,307.9,219.1,3610,2.75,8.9,65.7,0.536,7014,627.6,49.4
1111.1,465.6,177.1,5691,3.27,5.3,59.6,0.937,7516,668.3,51.6
979.5,392.8,176.2,3950,1.58,16.5,62.1,0.58,6513,750,20.9
1090.3,461.5,152.1,3980,3.47,31,59.5,0.555,5785,750,32.6
1143.2,389.1,201.5,5753,3.15,11.9,67.5,0.889,7771,651.4,51
1080.3,468.4,219.6,3040,3.02,25.7,59.8,0.923,6287,750,28.9
1246.6,482.3,189.1,3582,2.88,19.3,62.2,0.896,6709,750,40.6
1114,472.6,165.8,4266,3.04,27.4,58.8,0.621,6275,750,29.6
1029.8,328.5,91.1,5102,3.49,9.9,67.2,0.94,8378,455.3,71.3
1170.3,464.2,181.7,4943,3.04,12.2,64.2,0.536,6996,750,37.3
959.7,370,179.2,5008,2.2,12.3,67.6,0.671,7085,692.5,35.6
1034.6,307.2,188.6,5640,2.73,21.5,58.4,0.732,6568,750,29.1
1021.4,403.7,97.4,3363,2.17,13.7,59.7,0.534,6052,729.6,31.3
1051.1,408.4,171.5,4566,3.44,29.4,61.8,0.79,6546,750,32.8
1173.6,416.8,121.4,5176,3.3,15.4,64.2,0.78,7340,649.3,49.4
1069.5,476.2,186.4,4908,2.64,24.8,61.3,0.996,6976,750,28.4
1177.9,377.2,113.7,4345,3.06,33.5,65.1,0.811,6824,750,36.9
1101.8,378.8,175.8,3051,3.32,23.2,59.7,0.699,6618,750,35.5
1019.7,315.1,121.3,3181,1.99,12.3,64,0.895,6924,562.3,49.3
1183.5,471.7,81.3,3357,2.66,29.9,62,0.667,5928,750,28.5
983.4,442,168.7,4030,2.46,5.4,63.1,0.766,7080,677.5,40.1
978.5,387.4,95.9,3353,3.04,12.7,63.7,0.528,6810,638,46.3
1076.6,476.3,172.3,4278,2.26,16.6,58.6,0.661,6064,750,27.2
991.3,434.3,209.6,3536,2.92,10.9,67.2,0.764,7492,733.5,35.5
903.2,417.3,215.7,5337,2.31,23.1,65.9,0.851,7404,750,29.6
1126.9,427.8,113,5614,1.72,21.7,62.4,0.55,6830,750,28.3
1078.9,459.1,193.3,4169,1.71,17.2,63.5,0.899,6951,750,30.8
1055.9,465,129.5,4534,1.74,13.8,58.3,0.95,7100,750,29.7
1238.4,372.2,206.1,5860,1.57,18,63,0.641,7182,750,35.5
1099.9,335.2,190.2,4607,2.57,13.7,62.3,0.883,7085,637.7,47.3
1202.2,339.2,90.3,5985,2.84,11.6,61.7,0.59,7104,565,60.9
948.8,459.8,137,3426,1.75,15.5,66.2,0.762,6337,750,24.5
1099.2,518.2,127.2,5587,2.72,23.1,59.8,0.899,6909,750,30.7
1203.8,402.4,189.9,4492,2.7,24.5,59.8,0.693,6519,750,30.3
1104.1,342.4,137.4,3068,1.79,13.9,63.2,0.513,6040,676.1,33.3
1151.3,489.2,175.8,5917,2.31,33.4,64.9,0.77,6826,750,31.8
1030.2,508.1,164.3,5895,3.01,12.9,58.2,0.922,7142,750,34.2
932.4,520.1,216.6,4150,1.53,26.4,63.5,0.554,5510,750,16
1060.3,451.7,211.3,5862,1.79,7.4,61,0.515,6333,750,28.1
1038.1,515.2,139.9,3423,3.49,24.9,65.6,0.905,6766,750,34.3
,303.9,181.3,5040,2.97,18.8,62.7,0.634,6738,687.9,42.3
985.4,326.8,196.1,3576,2.43,22.1,66.3,0.682,7127,750,27.8
1238.4,323.1,205.8,3740,2.76,10.5,62,0.543,7348,608.7,60.9
1235.3,478.2,89.5,5338,3.19,18,66.3,0.548,6549,721.8,37.2
986.7,317.4,122.3,4132,3.18,28,65.2,0.807,7561,704.7,36.9
1021.8,424.1,124.8,3021,2.15,28,66.3,0.776,6713,750,31.7
1213.4,418.2,140.8,4243,2.48,12.1,66.1,0.646,7006,652.3,45.4
1238.3,377.7,103.7,3684,2.78,15.6,62.9,0.726,7075,617.5,51.8
1055.2,517.6,149.5,5050,1.64,5.1,61.7,0.694,6863,744.2,31.4
1012.3,342.6,172.9,3583,3.39,7.7,65.7,0.848,7705,529.4,63.8
1084.1,388.1,149.6,5527,2.37,8.8,61.6,0.931,7596,615.3,51.3
1140.7,493.5,173.2,3801,2.24,13.8,58.9,0.883,6354,750,33.9
995.7,307.6,89.3,4179,3.31,27.8,66.6,0.502,6608,697.5,34.4
1157.8,468.2,202.6,3894,1.74,20.3,62,0.55,6158,750,27.1
918.1,504.1,211.5,4932,1.58,28.8,59.3,0.715,5657,750,15.1
917.3,533.1,166.5,3303,2.87,27.6,64.5,0.926,6232,750,23
1035.2,519.1,203.4,4434,2.27,22.6,66.9,0.618,6624,750,28.1
1023.7,379.8,98.4,4003,3.03,20,66.6,0.939,7542,644.1,48.1
1010.5,446.6,191.6,5652,1.64,32.9,63.5,0.555,5869,750,19.7
1071.9,319.3,96.7,,2.27,22.1,58.9,0.536,6402,729.3,32.1
1012.3,364.5,137.1,5489,1.97,19.5,65,0.957,8020,704.1,37.8
967.3,323.6,125.3,3503,2.98,31.1,64.1,0.581,6578,750,25.9
1008.3,378.8,162,3266,1.95,7.1,60.1,0.732,6303,631.4,35.6
1241.2,518.8,122.2,3607,2.42,24.7,67,0.663,6460,750,32.4
1043.9,386.8,169.2,3308,3.14,8.4,58.9,0.574,6498,695.2,37
1055.6,440.5,131.4,4563,3.33,29.6,61.7,0.816,6132,750,28.7
1101.8,408.3,200.5,5965,2.95,28.8,58.9,0.982,7342,750,33.4
1244.2,414.7,168.7,3103,2.36,20.1,67.1,0.829,7205,744.6,36.9
984.6,542.4,110.1,4383,2.64,24.8,58.4,0.677,5807,750,27.4
1138.4,374,127.1,4158,2.88,28.2,62.3,0.856,6778,750,33.5
1150.6,456.8,198.6,4019,3.25,19.5,66.6,0.572,6814,750,40.7
1112.6,405,134.1,3996,3.28,32.2,60.5,0.79,6530,750,33.9
931,315.3,155,5685,3.36,18.1,59.1,0.735,7019,669.2,39.9
1136.9,422.3,170.9,3057,3.12,31.8,59.3,0.68,6050,750,30.4
922.4,503.3,128.7,5325,1.79,22.5,62,0.87,6352,750,17.7
1108.6,324.7,121.2,3759,3,17.8,62.3,0.559,6325,649.2,42.4
1158.9,317.4,146.5,4150,3.13,5.1,65.2,0.766,7251,465.8,67.6
973.8,338.4,110.1,4260,3.26,13.9,60.4,0.927,7087,552.5,55.8
1194.6,491.1,119.8,3914,3.35,31,65,0.601,6355,750,34.2
910.6,481,88.7,3281,2.52,17.9,68,0.632,6064,750,23
1195.3,441.3,122.6,3343,2.81,17.6,66.6,0.83,7358,648.5,49
1061.1,417.1,124.9,3894,1.52,19.7,64.4,0.886,7181,750,30
976.2,522.1,214.7,5465,2.65,13.6,67.4,0.642,6930,750,29.3
946.8,491.7,162.6,3404,2.45,19.7,67.9,0.68,6414,750,23.8
1233.7,503,190.2,5228,3.42,16.3,63.7,0.87,7500,750,45.5
925.4,503.3,86.4,3867,3.3,32.3,60.7,0.643,5831,750,26.5
969.7,460.7,94.9,5650,3.1,21.9,67.1,0.833,7072,750,33.2
1021.7,414.5,194,4285,1.61,30,66.4,0.579,6280,750,25.7
1117.1,516.2,167.3,3515,2.3,25.6,58.8,0.706,5492,750,22.4
1090.7,531.5,106.7,5958,2.89,11.4,67.4,0.844,7387,726.9,36.3
944,306,136.7,3530,1.56,31,61.7,0.73,5759,750,17
1001.4,312.9,155.4,4703,1.97,7.6,61.2,0.51,6597,611.4,41.4
983.6,539.7,198.1,4708,3.28,18.5,61.4,0.703,6028,750,30.1
974.7,369.3,88.5,4118,1.76,12.2,61.2,0.644,6382,679.7,32.9
1043.9,518.3,163.5,5854,1.6,21.1,63.2,0.551,5815,750,18
1146.4,397.2,180.4,5532,2.66,14,63.8,0.505,6314,726.7,34.7
976.1,329.8,216.9,5489,3.39,26.7,62.3,0.523,6464,750,31.5
1028.3,320.1,193,5922,3.17,33.1,62.1,0.975,7322,750,34.4
1036.8,339.1,118.7,4371,3.45,26.3,65.4,0.875,7599,684.7,44.3
1241.8,362.5,179.3,3292,3.01,15.7,58,0.97,6977,665.2,50.4
1234.1,422.1,186.9,5296,2.37,23,67.5,0.557,6672,750,36.3
1180,475.4,182.2,4142,3.39,31.7,65.1,0.785,6381,750,30.8
984.6,546.6,194.8,3571,2.35,13.1,65.1,0.542,6293,750,30
923.8,410.4,206.5,4450,2.2,8.5,62.2,0.513,6329,750,22.8
1010.9,429.5,93.8,5777,2.4,8.9,67.7,0.733,7418,569.6,53.3
993.4,430.5,94.7,3514,3.13,19.8,58,0.823,5852,750,26.9
1077.1,434.9,191.5,5546,3.34,27,58.8,0.532,5607,750,31.1
1172.2,429.4,115.3,4255,2.22,24.7,66,0.683,6407,750,31.5
1200.4,302.2,88.2,3410,2.42,18.6,65.4,0.545,7205,610.8,52.1
1195.7,300.4,136.2,5545,3.3,26.9,60.7,0.681,6729,702.8,42.6
1025.9,324.4,194.8,5909,1.59,24,63.9,0.736,6926,750,24.5
1140.5,325.4,97.7,3874,3.07,23.8,63.3,0.669,6799,681.3,40.5
1009.5,476.2,174.1,3911,2.41,11.1,63.3,0.788,6553,750,26.7
921.3,351.2,80.5,4172,2.25,14.4,64,0.792,7075,623.7,39.6
1145.5,523.7,95.4,5442,2.39,15.3,67.9,0.666,6608,750,34.6
903.4,532.2,129.1,3031,2.34,29.2,67.9,0.695,5679,750,16.6
1043.2,544,91.7,3672,3.01,28.3,67.8,0.721,6935,750,34.9
1015.3,534.8,198.4,5118,3.36,12.6,63.5,0.688,6406,750,31.3
1142.7,368,201,4217,2.48,6.7,61.2,0.88,7617,645,49.8
1168.2,427.4,185.8,3991,3.17,28,63.6,0.57,6085,750,33.5
1006.4,343.9,113.9,5617,2.96,17.3,64.2,0.929,7253,594.8,52.1
1184.1,501.6,153.3,5752,2.16,11.6,61.1,0.666,6530,750,32.2
1002.9,522.1,105.8,5844,2.67,8.5,64.3,0.862,6752,691.9,38.8
1056.2,512.8,119.4,3818,2.83,5.4,64.2,0.942,7032,630.6,48.6
1154.5,408.3,152.2,5738,1.55,17.8,67,0.944,7433,708.6,36.2
1142.5,489.7,182.9,5211,2.29,15.2,60.4,0.726,6818,750,31.2
1245.6,324.4,93.3,3463,3.49,25.9,65,0.628,6499,654,49.3
978.8,310.1,121.5,4831,2.77,34.3,62.5,0.803,6951,750,28.6
1131.8,488.3,209.7,3079,2.17,11.2,59.3,0.592,6011,750,28.3
1113.4,406.3,140.1,5125,2,12.3,61.2,0.895,7080,680.7,39.9
1220.3,548.9,211.4,5201,1.92,15.1,58.6,0.856,6267,750,32
954.7,324.3,218.8,5368,2.3,19,61.2,0.898,7349,750,26.6
1163.1,513.9,153.7,3518,1.89,25.9,58.7,0.717,5722,750,23.5
1098.9,420,120.3,4885,1.77,15.6,67.3,0.779,7254,692.6,35.3
996.1,506.8,190.7,3537,2.23,8.1,59,0.551,5720,750,22.7
1066.1,504.3,102.3,5840,2.71,26.9,66.2,0.844,6570,750,28.4
1016.8,529,115.3,5025,1.79,28.8,67.1,0.743,6524,750,25.6
1102.8,374.5,189.9,3286,1.59,12.4,62.7,0.755,6798,734,31.3
1211.2,537.4,140.7,3561,1.57,9.1,58.5,0.923,6236,750,27.5
1099.3,337.9,108.2,4990,2.03,20.8,64,0.886,7053,685.8,37.8
